0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212
3,2,2,3,3,2,2,2,4,4,2,2,4,1,1,2,4,4,2,4,2,2,4,2,1,2,1,4,2,1,4,1,2,2,1,2,1,1,1,4,5,5,5,5,1,5,2,2,1,1,1,2,3,1,1,1,1,3,4,1,3,1,5,1,2,4,4,5,4,4,5,1,3,1,4,4,2,1,3,1,4,1,1,4,4,4,1,4,1,3,1,1,5,5,5,3,1,5,1,5,3,4,1,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,31,28,32,38,12,13,9,9,10,11,12,15,19,9,7,1,3,13,10,7,39.28571429,43.75,25,31.25,33.33333333,7.142857143,82.14285714,10.71428571,78.125,20,0,1,0,1,0,16,9,11,12,6,22,7,2,10,18
4,2,2,3,3,3,3,3,1,4,3,2,4,3,2,5,3,2,2,3,2,3,3,3,3,2,2,5,4,3,3,3,4,2,4,2,2,2,1,5,4,2,1,1,1,3,2,2,1,2,3,2,4,3,1,1,3,2,3,4,4,4,3,2,4,3,4,5,4,4,4,2,3,3,3,4,2,4,3,4,2,2,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,32,28,27,23,22,14,6,8,11,11,9,8,11,7,11,2,6,10,8,11,50,46.875,43.75,40.625,66.66666667,28.57142857,35.71428571,25,59.375,21,0,1,0,0,0,17,8,13,8,3,14,11,5,8,16
2,3,3,3,2,3,2,4,3,3,1,2,3,3,3,2,2,4,3,1,3,1,3,4,4,3,2,4,3,2,3,3,2,3,2,3,2,4,3,3,1,1,2,4,2,2,3,3,1,1,3,1,3,3,1,1,2,4,1,3,3,1,4,2,3,4,4,3,5,5,3,1,4,4,4,3,5,2,3,3,4,4,3,4,3,2,3,3,2,5,3,4,3,4,5,3,2,3,3,4,1,3,4,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,37,21,37,29,19,11,6,6,11,13,17,12,11,11,11,2,4,13,14,9,35.71428571,40.625,43.75,40.625,45.83333333,46.42857143,28.57142857,21.42857143,75,23,1,0,1,1,0,12,6,15,15,7,15,9,4,14,17
1,4,4,4,2,2,2,4,3,3,3,3,4,5,2,2,3,4,4,4,2,4,4,4,2,4,4,4,2,4,4,4,4,3,4,4,3,4,4,4,2,4,4,2,5,4,2,3,4,4,4,3,4,3,4,4,4,3,3,3,3,3,3,4,3,5,4,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,33,23,28,25,26,11,6,8,11,8,13,9,12,8,13,4,6,11,10,10,57.14285714,50,50,62.5,66.66666667,64.28571429,64.28571429,60.71428571,43.75,21,0,0,0,0,1,11,8,14,8,4,14,13,8,10,17
4,1,2,1,2,1,1,4,4,1,3,5,5,4,4,4,3,5,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,5,1,4,4,5,5,1,1,2,4,4,3,1,4,1,3,4,1,3,1,4,3,3,2,1,4,3,2,4,4,4,2,4,4,1,4,4,4,2,4,2,4,4,4,4,4,3,2,4,4,4,4,4,4,5,4,4,4,2,3,4,4,4,2,4,3,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,34,20,36,31,28,8,8,6,11,13,17,12,13,10,16,3,7,12,12,8,25,50,71.875,37.5,0,39.28571429,53.57142857,53.57142857,62.5,20,0,0,1,1,1,12,6,15,14,6,17,14,7,12,16
2,2,1,2,3,4,3,3,3,4,3,3,4,3,3,3,2,5,4,3,4,4,4,4,3,2,3,4,2,3,3,3,3,3,3,2,3,5,3,2,2,3,1,4,1,4,5,5,3,3,4,1,3,4,1,4,2,4,2,2,1,3,4,4,2,5,4,4,2,2,2,1,3,5,2,2,4,3,5,3,5,5,4,2,2,1,4,4,2,4,5,4,2,1,5,1,3,2,5,4,2,1,4,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,27,10,31,24,34,4,2,4,10,12,13,10,10,9,19,4,6,8,11,7,28.57142857,59.375,59.375,59.375,50,53.57142857,35.71428571,64.28571429,62.5,22,0,0,0,0,1,5,4,15,12,5,13,19,6,11,11
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,2,1,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,3,4,4,4,4,4,2,4,3,3,2,4,4,4,4,4,2,4,4,3,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,36,25,33,28,25,12,7,6,10,11,16,10,12,10,14,3,6,11,12,11,0,0,21.875,9.375,0,50,3.571428571,0,50,21,1,1,1,0,1,15,6,14,12,4,16,12,7,12,17
3,3,3,3,3,3,3,4,2,3,2,4,4,3,3,4,3,3,3,3,3,4,3,3,3,4,3,4,1,3,3,3,3,2,3,3,3,4,3,3,3,2,2,2,2,4,3,3,3,3,3,3,2,3,3,3,3,3,2,4,3,3,3,3,3,3,4,4,3,4,3,2,3,4,3,3,3,3,4,4,3,3,4,3,3,3,4,3,3,4,4,3,3,3,4,3,4,2,4,3,2,3,4,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,33,23,27,23,27,11,6,6,9,9,12,9,10,8,15,3,6,10,11,10,50,53.125,53.125,56.25,45.83333333,53.57142857,39.28571429,50,46.875,21,0,0,0,0,1,14,6,12,10,5,12,14,6,11,15
3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,4,4,3,2,4,3,4,4,3,4,3,2,4,4,4,4,4,3,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,35,25,29,28,25,12,6,7,10,10,13,10,13,9,14,2,6,12,9,12,39.28571429,25,18.75,21.875,12.5,14.28571429,10.71428571,10.71428571,62.5,27,1,1,0,0,1,14,7,13,10,5,16,13,6,9,18
3,3,2,2,2,3,3,4,2,2,2,4,4,3,3,4,1,2,2,2,3,2,1,1,2,1,2,2,1,3,1,1,1,2,1,3,2,4,3,2,2,2,1,1,1,2,3,3,3,2,4,2,3,4,2,3,2,4,3,3,4,2,5,2,4,2,4,2,4,4,4,1,4,3,4,4,4,2,3,4,3,4,2,2,4,4,2,4,2,4,2,4,4,4,4,4,2,4,2,4,2,4,2,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,38,31,37,37,20,15,8,8,12,13,16,12,16,13,10,2,6,12,12,12,28.57142857,50,40.625,18.75,12.5,39.28571429,14.28571429,42.85714286,56.25,21,1,1,1,1,0,19,8,16,13,8,20,9,4,12,18
5,2,3,3,3,3,3,3,2,4,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,5,5,5,3,4,1,3,3,3,3,3,3,2,1,5,1,5,4,5,2,5,2,4,5,5,2,5,5,5,5,5,5,5,5,1,5,1,5,5,2,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,1,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,42,32,40,36,28,16,7,10,11,14,20,7,20,14,17,4,6,15,11,15,57.14285714,34.375,28.125,6.25,8.333333333,25,0,75,59.375,19,1,1,1,1,1,17,10,16,14,5,21,13,9,11,21
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,4,4,3,4,4,2,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,29,23,30,26,24,11,7,4,7,10,16,9,12,8,13,2,6,7,9,10,25,25,25,25,25,32.14285714,25,25,62.5,19,0,0,0,0,0,16,4,11,13,7,14,14,4,9,14
3,3,3,4,4,3,2,3,4,3,3,4,3,2,2,4,4,4,3,3,3,4,4,2,3,2,2,4,2,2,3,3,3,4,3,2,2,4,3,3,2,1,1,1,1,5,1,3,3,2,1,1,4,2,1,1,4,5,1,3,5,3,5,1,4,1,5,4,5,5,5,2,5,4,5,5,5,4,2,5,4,5,4,5,5,5,2,2,2,5,4,5,3,5,5,5,2,2,3,2,3,4,4,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,38,34,39,25,15,14,10,10,14,13,17,9,9,12,10,1,3,12,11,14,64.28571429,53.125,50,46.875,45.83333333,53.57142857,25,17.85714286,78.125,18,1,1,1,0,0,19,10,19,12,4,13,7,3,11,18
3,3,3,2,2,3,3,2,3,3,2,4,3,3,3,3,3,3,3,3,2,2,3,2,2,1,1,3,4,2,3,3,3,2,1,2,1,3,4,4,4,2,3,2,2,2,3,3,4,1,3,1,4,3,3,2,3,4,2,2,2,1,4,2,3,3,4,4,4,5,4,1,5,3,5,4,5,2,3,4,4,4,2,4,4,4,4,4,2,5,4,4,4,4,4,2,2,4,4,3,1,3,2,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,39,23,36,35,20,8,8,8,10,13,17,12,16,11,12,2,4,13,13,11,42.85714286,46.875,53.125,25,50,32.14285714,42.85714286,39.28571429,65.625,27,1,0,1,1,0,13,8,14,15,6,21,11,4,13,19
3,2,3,3,3,4,3,5,3,2,2,5,5,3,3,3,3,3,2,2,2,2,3,3,2,3,2,3,2,2,2,3,2,4,2,2,2,5,3,2,2,5,5,4,2,2,3,3,4,3,3,3,3,3,3,4,3,4,4,3,4,2,4,3,3,3,4,4,3,5,4,2,4,4,4,4,4,2,4,3,2,4,4,2,3,2,3,4,3,5,3,4,3,4,4,4,3,4,3,3,2,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,35,28,33,30,26,15,6,8,11,11,15,12,12,10,14,3,7,12,12,9,42.85714286,65.625,43.75,34.375,33.33333333,50,53.57142857,57.14285714,46.875,24,1,1,1,1,1,16,8,15,12,6,17,12,6,12,17
1,2,3,4,4,5,3,4,4,3,2,5,2,4,3,5,4,4,5,3,4,4,5,5,3,3,4,4,2,2,2,3,4,4,4,1,3,4,5,2,2,2,2,2,2,5,3,4,4,2,4,2,3,4,2,3,4,3,3,5,2,4,4,4,3,4,3,5,3,4,3,2,3,4,2,2,4,4,4,3,4,4,4,3,3,3,4,3,4,3,4,3,3,3,4,2,4,3,4,4,3,3,4,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,30,18,27,23,29,8,6,5,8,9,13,9,10,8,15,4,7,10,9,9,50,62.5,75,71.875,45.83333333,64.28571429,35.71428571,53.57142857,40.625,20,0,0,0,0,1,11,5,12,10,3,13,14,8,9,15
1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,4,4,3,3,1,1,3,3,3,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,3,2,3,2,4,2,2,2,1,1,2,2,4,2,4,3,3,3,4,4,3,4,3,1,4,4,3,4,5,4,4,4,4,4,3,2,3,3,3,4,4,4,4,4,3,3,4,4,3,2,4,3,3,3,3,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,31,25,35,27,29,12,6,7,11,12,16,8,13,10,15,3,8,10,9,10,7.142857143,0,25,37.5,33.33333333,7.142857143,0,42.85714286,68.75,30,0,1,1,0,1,14,7,15,14,4,16,14,7,9,15
3,2,3,2,2,3,3,3,2,2,2,4,3,2,2,2,1,4,3,2,3,2,4,2,2,2,2,3,2,3,2,2,3,3,2,3,2,3,3,3,3,3,2,2,2,2,4,4,3,2,2,2,3,2,2,2,3,2,4,2,2,2,4,3,2,4,4,4,2,3,4,2,4,4,4,3,4,2,4,2,4,4,2,3,2,2,4,4,3,4,4,4,3,3,4,3,2,4,4,4,2,3,2,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,30,20,33,33,28,9,5,7,10,12,15,12,15,10,16,3,6,11,11,6,35.71428571,43.75,37.5,34.375,37.5,39.28571429,35.71428571,46.42857143,56.25,21,0,0,1,1,1,10,7,14,12,6,20,15,6,11,15
2,2,2,3,4,2,2,2,2,3,2,2,3,2,2,3,2,3,2,2,2,3,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,3,2,3,1,2,2,2,2,4,3,3,3,3,3,2,3,4,3,2,3,3,3,3,3,3,4,3,2,2,3,2,3,2,4,3,2,3,2,1,2,3,4,2,4,3,4,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,25,16,30,22,25,7,5,5,9,11,13,8,8,8,14,2,6,8,6,7,35.71428571,31.25,37.5,28.125,37.5,32.14285714,32.14285714,28.57142857,62.5,20,0,0,0,0,1,10,5,12,11,6,12,13,5,6,14
2,2,2,1,1,2,1,2,1,2,1,1,2,1,2,2,2,3,2,3,2,3,2,3,2,2,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,2,3,3,2,2,3,3,2,3,2,2,3,2,2,3,3,2,2,3,3,2,3,2,3,2,2,3,4,3,2,3,3,3,3,2,3,3,4,4,3,4,2,3,4,4,4,4,3,3,2,4,4,3,2,4,3,2,2,4,4,3,3,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,34,26,28,29,22,14,7,4,8,10,14,7,15,9,11,2,6,10,9,11,17.85714286,12.5,28.125,34.375,37.5,39.28571429,35.71428571,39.28571429,56.25,23,0,1,0,1,0,18,4,12,10,6,16,11,5,9,18
2,1,2,1,2,2,1,2,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,4,1,1,4,2,4,1,5,2,4,3,5,5,5,1,5,4,4,5,5,2,1,5,2,4,2,1,5,4,1,5,1,5,4,4,4,4,4,5,1,4,3,4,1,4,2,5,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,45,33,40,37,18,15,8,10,13,14,17,12,17,12,9,1,6,13,15,15,14.28571429,12.5,6.25,3.125,4.166666667,0,7.142857143,0,93.75,21,1,1,1,1,0,18,10,17,14,7,22,7,2,15,20
3,4,2,1,1,2,2,4,2,3,1,4,2,2,2,4,2,3,4,1,2,4,4,4,1,4,1,4,1,1,2,2,3,2,1,2,1,4,1,3,2,1,1,1,1,5,3,4,3,2,3,3,2,3,3,4,1,3,2,3,1,3,3,3,2,4,3,4,2,3,2,1,3,2,3,2,4,3,5,3,4,4,4,4,3,2,3,2,3,3,4,4,3,2,2,2,3,3,4,3,4,2,3,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,27,15,31,24,27,7,4,4,10,12,13,8,10,8,15,3,5,9,6,8,28.57142857,37.5,50,40.625,29.16666667,25,25,50,53.125,21,0,0,0,0,1,9,4,14,12,5,13,17,6,6,16
2,1,2,4,4,1,1,2,1,2,1,2,3,1,1,3,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,1,3,1,3,1,1,1,1,1,1,2,3,4,3,3,1,3,3,2,2,2,4,2,3,4,1,4,2,3,2,4,4,4,4,4,1,4,4,4,5,5,2,4,4,2,5,2,4,4,3,2,5,4,4,4,5,4,4,4,5,2,4,5,4,2,4,4,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,37,31,41,33,25,15,7,9,13,14,19,12,15,10,15,2,6,12,12,11,32.14285714,15.625,12.5,3.125,12.5,21.42857143,7.142857143,39.28571429,65.625,20,1,1,1,1,1,17,9,18,15,6,19,13,6,12,18
4,4,5,2,1,2,2,1,2,2,1,1,1,2,2,4,1,2,2,2,3,2,3,2,2,2,4,3,1,1,1,1,1,2,1,1,3,5,2,3,3,1,1,1,1,1,3,2,2,2,2,1,4,3,2,2,4,4,4,2,2,2,4,2,3,2,5,4,4,3,3,1,4,4,4,4,5,2,4,4,4,4,3,3,4,3,3,4,2,3,4,4,3,4,3,4,2,4,4,3,4,4,3,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,31,24,38,31,23,10,7,7,12,13,17,11,13,10,14,2,5,10,7,11,46.42857143,12.5,34.375,37.5,8.333333333,32.14285714,14.28571429,28.57142857,59.375,22,0,0,1,1,0,13,7,16,14,6,18,12,4,7,17
5,3,4,4,4,2,2,3,3,2,1,4,5,3,1,2,2,3,4,1,4,4,5,4,3,2,3,5,4,4,5,4,4,1,1,2,1,5,4,3,3,2,1,1,1,2,5,4,5,3,4,4,3,4,3,4,3,4,4,4,4,1,4,3,4,2,4,5,4,5,4,1,4,5,3,4,5,4,2,4,4,5,5,3,4,2,1,4,1,4,4,4,2,2,4,4,1,4,5,4,2,4,5,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,38,26,42,23,25,12,4,8,13,14,19,10,8,9,14,3,4,12,12,12,67.85714286,43.75,43.75,56.25,83.33333333,35.71428571,21.42857143,78.57142857,40.625,24,1,1,1,0,1,14,8,18,15,3,14,13,4,12,18
4,4,4,4,4,4,4,5,2,4,4,5,3,4,3,2,4,5,5,4,5,2,5,5,5,5,5,5,1,5,5,5,1,4,5,5,5,5,5,5,5,5,4,5,4,5,4,5,2,5,5,1,4,5,1,4,5,3,5,5,5,5,3,1,4,5,5,3,3,3,4,1,3,4,4,3,5,5,2,5,5,5,3,2,5,2,5,5,5,2,5,5,3,3,4,1,4,3,5,5,5,5,4,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,32,18,34,26,27,8,5,7,11,12,16,8,13,9,14,1,9,12,4,14,64.28571429,71.875,68.75,87.5,66.66666667,92.85714286,92.85714286,71.42857143,31.25,18,0,0,1,0,1,10,7,16,11,4,16,13,6,4,19
3,3,2,2,2,2,2,2,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,4,4,3,3,3,3,2,2,2,2,2,2,2,3,2,3,3,3,3,2,2,2,2,4,2,3,2,2,2,4,4,4,4,4,2,4,4,2,4,4,4,4,2,4,4,4,4,2,2,2,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,26,26,34,26,23,12,6,8,12,10,16,10,11,9,14,2,5,10,8,6,32.14285714,43.75,37.5,28.125,29.16666667,57.14285714,39.28571429,28.57142857,56.25,18,0,1,1,0,0,14,8,16,12,4,15,12,5,8,14
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,3,3,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,3,3,4,3,4,3,3,3,3,4,4,3,4,3,4,3,3,3,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,31,23,28,28,26,12,6,6,9,9,13,11,12,9,14,3,6,10,10,9,50,50,50,50,50,50,50,50,50,25,0,0,0,0,1,13,6,12,10,5,16,13,6,10,15
5,5,4,5,5,3,4,4,1,5,4,2,5,5,4,4,5,5,5,5,5,5,5,5,5,5,1,5,3,5,5,5,5,2,2,5,3,1,2,5,5,5,5,5,2,5,4,4,4,1,1,5,1,5,5,5,3,2,5,5,2,4,1,4,1,3,3,3,1,1,1,2,4,5,2,2,2,5,5,2,5,5,5,5,2,2,5,2,5,5,5,3,3,1,4,2,5,4,5,2,2,5,5,5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,26,14,26,20,35,6,3,3,7,8,14,9,7,8,20,4,6,5,14,5,89.28571429,62.5,93.75,87.5,91.66666667,46.42857143,89.28571429,57.14285714,9.375,18,0,0,0,0,1,9,3,12,8,4,12,20,9,14,9
5,5,5,5,3,3,3,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,2,5,2,5,5,5,5,5,5,4,5,5,5,5,5,5,5,3,1,3,1,1,4,5,5,5,2,5,5,1,5,5,5,5,5,5,4,2,3,4,5,3,4,4,3,3,3,2,3,4,4,4,4,3,3,5,3,4,4,4,2,2,4,5,4,4,3,5,3,5,5,5,5,4,4,4,4,4,4,4,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,29,22,27,31,30,10,9,6,8,8,14,12,13,11,16,5,8,11,9,8,92.85714286,62.5,100,81.25,95.83333333,100,39.28571429,89.28571429,15.625,31,0,0,0,1,1,11,6,12,9,6,16,13,9,9,14
